input	chunk	run	mode	raw_bytes	total_bytes	framing_bytes	payload_bytes	model_bytes	fold_bytes	encode_us	decode_us	ok
corpus_set/table/table.csv	127	0	order0	65536	10968	2882	8086	0	11649	0	0	1
corpus_set/table/table.csv	127	0	order1_tok	65536	11340	2882	8458	0	11649	0	0	1
corpus_set/table/table.csv	127	0	order1_byte	65536	22663	10	22653	0	11649	0	0	1
corpus_set/table/table.csv	127	0	context	65536	11503	2886	8617	0	11649	101849	8942	1
corpus_set/table/table.csv	127	1	context	65536	11503	2886	8617	0	11649	102633	8802	1
corpus_set/table/table.csv	127	2	context	65536	11503	2886	8617	0	11649	101822	8590	1
corpus_set/table/table.csv	128	0	fold	65536	11025	3319	7706	0	11025	0	0	1
corpus_set/table/table.csv	128	0	order0	65536	10427	2450	7977	0	11025	0	0	1
corpus_set/table/table.csv	128	0	order1_tok	65536	10775	2450	8325	0	11025	0	0	1
corpus_set/table/table.csv	128	0	order1_byte	65536	22762	10	22752	0	11025	0	0	1
corpus_set/table/table.csv	128	0	context	65536	10953	2454	8499	0	11025	99747	7858	1
corpus_set/table/table.csv	128	1	context	65536	10953	2454	8499	0	11025	92190	7643	1
corpus_set/table/table.csv	128	2	context	65536	10953	2454	8499	0	11025	91151	8137	1
corpus_set/table/table.csv	129	0	fold	65536	11734	3804	7930	0	11734	0	0	1
corpus_set/table/table.csv	129	0	order0	65536	11064	2838	8226	0	11734	0	0	1
corpus_set/table/table.csv	129	0	order1_tok	65536	11441	2838	8603	0	11734	0	0	1
corpus_set/table/table.csv	129	0	order1_byte	65536	22661	10	22651	0	11734	0	0	1
corpus_set/table/table.csv	129	0	context	65536	11645	2842	8803	0	11734	105640	8870	1
corpus_set/table/table.csv	129	1	context	65536	11645	2842	8803	0	11734	103167	8445	1
corpus_set/table/table.csv	129	2	context	65536	11645	2842	8803	0	11734	101882	8635	1
corpus_set/table/table.csv	130	0	fold	65536	11547	3789	7758	0	11547	0	0	1
corpus_set/table/table.csv	130	0	order0	65536	10878	2826	8052	0	11547	0	0	1
corpus_set/table/table.csv	130	0	order1_tok	65536	11233	2826	8407	0	11547	0	0	1
corpus_set/table/table.csv	130	0	order1_byte	65536	22696	10	22686	0	11547	0	0	1
corpus_set/table/table.csv	130	0	context	65536	11408	2830	8578	0	11547	103960	8614	1
corpus_set/table/table.csv	130	1	context	65536	11408	2830	8578	0	11547	102762	9878	1
corpus_set/table/table.csv	130	2	context	65536	11408	2830	8578	0	11547	101626	8664	1
corpus_set/table/table.csv	131	0	fold	65536	11634	3704	7930	0	11634	0	0	1
corpus_set/table/table.csv	131	0	order0	65536	10978	2758	8220	0	11634	0	0	1
corpus_set/table/table.csv	131	0	order1_tok	65536	11336	2758	8578	0	11634	0	0	1
corpus_set/table/table.csv	131	0	order1_byte	65536	22803	10	22793	0	11634	0	0	1
corpus_set/table/table.csv	131	0	context	65536	11531	2762	8769	0	11634	99853	8475	1
corpus_set/table/table.csv	131	1	context	65536	11531	2762	8769	0	11634	99480	8032	1
corpus_set/table/table.csv	131	2	context	65536	11531	2762	8769	0	11634	99315	8021	1
corpus_set/table/table.csv	132	0	fold	65536	11092	3434	7658	0	11092	0	0	1
corpus_set/table/table.csv	132	0	order0	65536	10481	2542	7939	0	11092	0	0	1
corpus_set/table/table.csv	132	0	order1_tok	65536	10859	2542	8317	0	11092	0	0	1
corpus_set/table/table.csv	132	0	order1_byte	65536	22725	10	22715	0	11092	0	0	1
corpus_set/table/table.csv	132	0	context	65536	11044	2546	8498	0	11092	93052	7642	1
corpus_set/table/table.csv	132	1	context	65536	11044	2546	8498	0	11092	92665	7970	1
corpus_set/table/table.csv	132	2	context	65536	11044	2546	8498	0	11092	94332	14658	1
corpus_set/table/table.csv	133	0	fold	65536	11013	3404	7609	0	11013	0	0	1
corpus_set/table/table.csv	133	0	order0	65536	10404	2518	7886	0	11013	0	0	1
corpus_set/table/table.csv	133	0	order1_tok	65536	10782	2518	8264	0	11013	0	0	1
corpus_set/table/table.csv	133	0	order1_byte	65536	22753	10	22743	0	11013	0	0	1
corpus_set/table/table.csv	133	0	context	65536	10947	2522	8425	0	11013	92438	7924	1
corpus_set/table/table.csv	133	1	context	65536	10947	2522	8425	0	11013	91491	8767	1
corpus_set/table/table.csv	133	2	context	65536	10947	2522	8425	0	11013	91503	7727	1
corpus_set/table/table.csv	134	0	fold	65536	11171	3604	7567	0	11171	0	0	1
corpus_set/table/table.csv	134	0	order0	65536	10526	2678	7848	0	11171	0	0	1
corpus_set/table/table.csv	134	0	order1_tok	65536	10884	2678	8206	0	11171	0	0	1
corpus_set/table/table.csv	134	0	order1_byte	65536	22723	10	22713	0	11171	0	0	1
corpus_set/table/table.csv	134	0	context	65536	11014	2682	8332	0	11171	96953	8029	1
corpus_set/table/table.csv	134	1	context	65536	11014	2682	8332	0	11171	95353	7861	1
corpus_set/table/table.csv	134	2	context	65536	11014	2682	8332	0	11171	94711	7816	1
corpus_set/table/table.csv	135	0	fold	65536	11638	3794	7844	0	11638	0	0	1
corpus_set/table/table.csv	135	0	order0	65536	10967	2830	8137	0	11638	0	0	1
corpus_set/table/table.csv	135	0	order1_tok	65536	11342	2830	8512	0	11638	0	0	1
corpus_set/table/table.csv	135	0	order1_byte	65536	22673	10	22663	0	11638	0	0	1
corpus_set/table/table.csv	135	0	context	65536	11511	2834	8677	0	11638	100888	9019	1
corpus_set/table/table.csv	135	1	context	65536	11511	2834	8677	0	11638	100963	8980	1
corpus_set/table/table.csv	135	2	context	65536	11511	2834	8677	0	11638	100044	8725	1
corpus_set/table/table.csv	136	0	fold	65536	11523	3749	7774	0	11523	0	0	1
corpus_set/table/table.csv	136	0	order0	65536	10861	2794	8067	0	11523	0	0	1
corpus_set/table/table.csv	136	0	order1_tok	65536	11225	2794	8431	0	11523	0	0	1
corpus_set/table/table.csv	136	0	order1_byte	65536	22724	10	22714	0	11523	0	0	1
corpus_set/table/table.csv	136	0	context	65536	11395	2798	8597	0	11523	101687	8358	1
corpus_set/table/table.csv	136	1	context	65536	11395	2798	8597	0	11523	100080	8052	1
corpus_set/table/table.csv	136	2	context	65536	11395	2798	8597	0	11523	99777	8304	1
corpus_set/table/table.csv	137	0	fold	65536	11556	3809	7747	0	11556	0	0	1
corpus_set/table/table.csv	137	0	order0	65536	10883	2842	8041	0	11556	0	0	1
corpus_set/table/table.csv	137	0	order1_tok	65536	11245	2842	8403	0	11556	0	0	1
corpus_set/table/table.csv	137	0	order1_byte	65536	22742	10	22732	0	11556	0	0	1
corpus_set/table/table.csv	137	0	context	65536	11424	2846	8578	0	11556	99409	9598	1
corpus_set/table/table.csv	137	1	context	65536	11424	2846	8578	0	11556	99916	10398	1
corpus_set/table/table.csv	137	2	context	65536	11424	2846	8578	0	11556	99546	9159	1
corpus_set/table/table.csv	138	0	fold	65536	11722	3809	7913	0	11722	0	0	1
corpus_set/table/table.csv	138	0	order0	65536	11053	2842	8211	0	11722	0	0	1
corpus_set/table/table.csv	138	0	order1_tok	65536	11441	2842	8599	0	11722	0	0	1
corpus_set/table/table.csv	138	0	order1_byte	65536	22669	10	22659	0	11722	0	0	1
corpus_set/table/table.csv	138	0	context	65536	11684	2846	8838	0	11722	102068	8215	1
corpus_set/table/table.csv	138	1	context	65536	11684	2846	8838	0	11722	103680	8801	1
corpus_set/table/table.csv	138	2	context	65536	11684	2846	8838	0	11722	102059	8455	1
corpus_set/table/table.csv	139	0	fold	19337	4378	2044	2334	0	4378	0	0	1
corpus_set/table/table.csv	139	0	order0	19337	3938	1430	2508	0	4378	0	0	1
corpus_set/table/table.csv	139	0	order1_tok	19337	4108	1430	2678	0	4378	0	0	1
corpus_set/table/table.csv	139	0	order1_byte	19337	8131	10	8121	0	4378	0	0	1
corpus_set/table/table.csv	139	0	context	19337	4158	1434	2724	0	4378	20468	4310	1
corpus_set/table/table.csv	139	1	context	19337	4158	1434	2724	0	4378	21077	3892	1
corpus_set/table/table.csv	139	2	context	19337	4158	1434	2724	0	4378	21108	3937	1
corpus_set/text-large/large.txt	0	0	fold	65536	19419	3919	15500	0	19419	0	0	1
corpus_set/text-large/large.txt	0	0	order0	65536	18771	2930	15841	0	19419	0	0	1
corpus_set/text-large/large.txt	0	0	order1_tok	65536	19533	2930	16603	0	19419	0	0	1
corpus_set/text-large/large.txt	0	0	order1_byte	65536	29935	10	29925	0	19419	0	0	1
corpus_set/text-large/large.txt	0	0	context	65536	20529	2934	17595	0	19419	153878	10369	1
corpus_set/text-large/large.txt	0	1	context	65536	20529	2934	17595	0	19419	156210	10336	1
corpus_set/text-large/large.txt	0	2	context	65536	20529	2934	17595	0	19419	155217	10342	1
corpus_set/text-large/large.txt	1	0	fold	65536	19519	3984	15535	0	19519	0	0	1
corpus_set/text-large/large.txt	1	0	order0	65536	18857	2982	15875	0	19519	0	0	1
corpus_set/text-large/large.txt	1	0	order1_tok	65536	19583	2982	16601	0	19519	0	0	1
corpus_set/text-large/large.txt	1	0	order1_byte	65536	30071	10	30061	0	19519	0	0	1
corpus_set/text-large/large.txt	1	0	context	65536	20457	2986	17471	0	19519	154515	10789	1
corpus_set/text-large/large.txt	1	1	context	65536	20457	2986	17471	0	19519	155971	11372	1
corpus_set/text-large/large.txt	1	2	context	65536	20457	2986	17471	0	19519	160062	10515	1
corpus_set/text-large/large.txt	2	0	fold	65536	19213	4059	15154	0	19213	0	0	1
corpus_set/text-large/large.txt	2	0	order0	65536	18546	3042	15504	0	19213	0	0	1
corpus_set/text-large/large.txt	2	0	order1_tok	65536	19329	3042	16287	0	19213	0	0	1
corpus_set/text-large/large.txt	2	0	order1_byte	65536	29969	10	29959	0	19213	0	0	1
corpus_set/text-large/large.txt	2	0	context	65536	20261	3046	17215	0	19213	160724	11627	1
corpus_set/text-large/large.txt	2	1	context	65536	20261	3046	17215	0	19213	156211	10956	1
corpus_set/text-large/large.txt	2	2	context	65536	20261	3046	17215	0	19213	155343	10717	1
corpus_set/text-large/large.txt	3	0	fold	65536	20150	4174	15976	0	20150	0	0	1
corpus_set/text-large/large.txt	3	0	order0	65536	19457	3134	16323	0	20150	0	0	1
corpus_set/text-large/large.txt	3	0	order1_tok	65536	20138	3134	17004	0	20150	0	0	1
corpus_set/text-large/large.txt	3	0	order1_byte	65536	30011	10	30001	0	20150	0	0	1
corpus_set/text-large/large.txt	3	0	context	65536	20911	3138	17773	0	20150	165273	12474	1
corpus_set/text-large/large.txt	3	1	context	65536	20911	3138	17773	0	20150	165450	12591	1
corpus_set/text-large/large.txt	3	2	context	65536	20911	3138	17773	0	20150	166349	13633	1
corpus_set/text-large/large.txt	4	0	fold	65536	19152	3919	15233	0	19152	0	0	1
corpus_set/text-large/large.txt	4	0	order0	65536	18503	2930	15573	0	19152	0	0	1
corpus_set/text-large/large.txt	4	0	order1_tok	65536	19270	2930	16340	0	19152	0	0	1
corpus_set/text-large/large.txt	4	0	order1_byte	65536	29996	10	29986	0	19152	0	0	1
corpus_set/text-large/large.txt	4	0	context	65536	20359	2934	17425	0	19152	156914	16832	1
corpus_set/text-large/large.txt	4	1	context	65536	20359	2934	17425	0	19152	154613	11915	1
corpus_set/text-large/large.txt	4	2	context	65536	20359	2934	17425	0	19152	154019	9814	1
corpus_set/text-large/large.txt	5	0	fold	65536	19213	3959	15254	0	19213	0	0	1
corpus_set/text-large/large.txt	5	0	order0	65536	18560	2962	15598	0	19213	0	0	1
corpus_set/text-large/large.txt	5	0	order1_tok	65536	19322	2962	16360	0	19213	0	0	1
corpus_set/text-large/large.txt	5	0	order1_byte	65536	29998	10	29988	0	19213	0	0	1
corpus_set/text-large/large.txt	5	0	context	65536	20322	2966	17356	0	19213	151380	9784	1
corpus_set/text-large/large.txt	5	1	context	65536	20322	2966	17356	0	19213	153359	9418	1
corpus_set/text-large/large.txt	5	2	context	65536	20322	2966	17356	0	19213	152044	10053	1
corpus_set/text-large/large.txt	6	0	fold	65536	19596	4004	15592	0	19596	0	0	1
corpus_set/text-large/large.txt	6	0	order0	65536	18935	2998	15937	0	19596	0	0	1
corpus_set/text-large/large.txt	6	0	order1_tok	65536	19660	2998	16662	0	19596	0	0	1
corpus_set/text-large/large.txt	6	0	order1_byte	65536	30045	10	30035	0	19596	0	0	1
corpus_set/text-large/large.txt	6	0	context	65536	20625	3002	17623	0	19596	156978	11924	1
corpus_set/text-large/large.txt	6	1	context	65536	20625	3002	17623	0	19596	155096	10394	1
corpus_set/text-large/large.txt	6	2	context	65536	20625	3002	17623	0	19596	158901	10615	1
corpus_set/text-large/large.txt	7	0	fold	65536	19238	3979	15259	0	19238	0	0	1
corpus_set/text-large/large.txt	7	0	order0	65536	18577	2978	15599	0	19238	0	0	1
corpus_set/text-large/large.txt	7	0	order1_tok	65536	19356	2978	16378	0	19238	0	0	1
corpus_set/text-large/large.txt	7	0	order1_byte	65536	30016	10	30006	0	19238	0	0	1
corpus_set/text-large/large.txt	7	0	context	65536	20392	2982	17410	0	19238	152333	10119	1
corpus_set/text-large/large.txt	7	1	context	65536	20392	2982	17410	0	19238	154940	10549	1
corpus_set/text-large/large.txt	7	2	context	65536	20392	2982	17410	0	19238	155425	10635	1
corpus_set/text-large/large.txt	8	0	fold	65536	19450	4024	15426	0	19450	0	0	1
corpus_set/text-large/large.txt	8	0	order0	65536	18785	3014	15771	0	19450	0	0	1
corpus_set/text-large/large.txt	8	0	order1_tok	65536	19529	3014	16515	0	19450	0	0	1
corpus_set/text-large/large.txt	8	0	order1_byte	65536	30049	10	30039	0	19450	0	0	1
corpus_set/text-large/large.txt	8	0	context	65536	20378	3018	17360	0	19450	162791	11395	1
corpus_set/text-large/large.txt	8	1	context	65536	20378	3018	17360	0	19450	161050	11006	1
corpus_set/text-large/large.txt	8	2	context	65536	20378	3018	17360	0	19450	163324	11221	1
corpus_set/text-large/large.txt	9	0	fold	65536	19526	4509	15017	0	19526	0	0	1
corpus_set/text-large/large.txt	9	0	order0	65536	18798	3402	15396	0	19526	0	0	1
corpus_set/text-large/large.txt	9	0	order1_tok	65536	19662	3402	16260	0	19526	0	0	1
corpus_set/text-large/large.txt	9	0	order1_byte	65536	29916	10	29906	0	19526	0	0	1
corpus_set/text-large/large.txt	9	0	context	65536	20734	3406	17328	0	19526	170636	13257	1
corpus_set/text-large/large.txt	9	1	context	65536	20734	3406	17328	0	19526	172965	13577	1
corpus_set/text-large/large.txt	9	2	context	65536	20734	3406	17328	0	19526	170576	13419	1
corpus_set/text-large/large.txt	10	0	fold	65536	19400	4019	15381	0	19400	0	0	1
corpus_set/text-large/large.txt	10	0	order0	65536	18735	3010	15725	0	19400	0	0	1
corpus_set/text-large/large.txt	10	0	order1_tok	65536	19500	3010	16490	0	19400	0	0	1
corpus_set/text-large/large.txt	10	0	order1_byte	65536	29951	10	29941	0	19400	0	0	1
corpus_set/text-large/large.txt	10	0	context	65536	20454	3014	17440	0	19400	161240	11546	1
corpus_set/text-large/large.txt	10	1	context	65536	20454	3014	17440	0	19400	158618	11258	1
corpus_set/text-large/large.txt	10	2	context	65536	20454	3014	17440	0	19400	160981	11535	1
corpus_set/text-large/large.txt	11	0	fold	65536	19249	3974	15275	0	19249	0	0	1
corpus_set/text-large/large.txt	11	0	order0	65536	18597	2974	15623	0	19249	0	0	1
corpus_set/text-large/large.txt	11	0	order1_tok	65536	19360	2974	16386	0	19249	0	0	1
corpus_set/text-large/large.txt	11	0	order1_byte	65536	30011	10	30001	0	19249	0	0	1
corpus_set/text-large/large.txt	11	0	context	65536	20352	2978	17374	0	19249	158865	10924	1
corpus_set/text-large/large.txt	11	1	context	65536	20352	2978	17374	0	19249	161303	10910	1
corpus_set/text-large/large.txt	11	2	context	65536	20352	2978	17374	0	19249	158790	10700	1
corpus_set/text-large/large.txt	12	0	fold	65536	20266	4179	16087	0	20266	0	0	1
corpus_set/text-large/large.txt	12	0	order0	65536	19575	3138	16437	0	20266	0	0	1
corpus_set/text-large/large.txt	12	0	order1_tok	65536	20259	3138	17121	0	20266	0	0	1
corpus_set/text-large/large.txt	12	0	order1_byte	65536	30008	10	29998	0	20266	0	0	1
corpus_set/text-large/large.txt	12	0	context	65536	21115	3142	17973	0	20266	168974	13010	1
corpus_set/text-large/large.txt	12	1	context	65536	21115	3142	17973	0	20266	171031	13095	1
corpus_set/text-large/large.txt	12	2	context	65536	21115	3142	17973	0	20266	174076	12752	1
corpus_set/text-large/large.txt	13	0	fold	65536	19412	3899	15513	0	19412	0	0	1
corpus_set/text-large/large.txt	13	0	order0	65536	18771	2914	15857	0	19412	0	0	1
corpus_set/text-large/large.txt	13	0	order1_tok	65536	19506	2914	16592	0	19412	0	0	1
corpus_set/text-large/large.txt	13	0	order1_byte	65536	30064	10	30054	0	19412	0	0	1
corpus_set/text-large/large.txt	13	0	context	65536	20441	2918	17523	0	19412	156788	10740	1
corpus_set/text-large/large.txt	13	1	context	65536	20441	2918	17523	0	19412	157447	10543	1
corpus_set/text-large/large.txt	13	2	context	65536	20441	2918	17523	0	19412	158172	10703	1
corpus_set/text-large/large.txt	14	0	fold	65536	20874	4224	16650	0	20874	0	0	1
corpus_set/text-large/large.txt	14	0	order0	65536	20188	3174	17014	0	20874	0	0	1
corpus_set/text-large/large.txt	14	0	order1_tok	65536	20797	3174	17623	0	20874	0	0	1
corpus_set/text-large/large.txt	14	0	order1_byte	65536	29975	10	29965	0	20874	0	0	1
corpus_set/text-large/large.txt	14	0	context	65536	21189	3178	18011	0	20874	177685	14079	1
corpus_set/text-large/large.txt	14	1	context	65536	21189	3178	18011	0	20874	180346	20580	1
corpus_set/text-large/large.txt	14	2	context	65536	21189	3178	18011	0	20874	180179	12928	1
corpus_set/text-large/large.txt	15	0	fold	65536	19729	4154	15575	0	19729	0	0	1
corpus_set/text-large/large.txt	15	0	order0	65536	19045	3118	15927	0	19729	0	0	1
corpus_set/text-large/large.txt	15	0	order1_tok	65536	19779	3118	16661	0	19729	0	0	1
corpus_set/text-large/large.txt	15	0	order1_byte	65536	30006	10	29996	0	19729	0	0	1
corpus_set/text-large/large.txt	15	0	context	65536	20612	3122	17490	0	19729	165706	12927	1
corpus_set/text-large/large.txt	15	1	context	65536	20612	3122	17490	0	19729	167999	13251	1
corpus_set/text-large/large.txt	15	2	context	65536	20612	3122	17490	0	19729	165113	13362	1
corpus_set/text-large/large.txt	16	0	fold	65536	19266	3879	15387	0	19266	0	0	1
corpus_set/text-large/large.txt	16	0	order0	65536	18625	2898	15727	0	19266	0	0	1
corpus_set/text-large/large.txt	16	0	order1_tok	65536	19379	2898	16481	0	19266	0	0	1
corpus_set/text-large/large.txt	16	0	order1_byte	65536	29960	10	29950	0	19266	0	0	1
corpus_set/text-large/large.txt	16	0	context	65536	20381	2902	17479	0	19266	156319	11164	1
corpus_set/text-large/large.txt	16	1	context	65536	20381	2902	17479	0	19266	157472	10696	1
corpus_set/text-large/large.txt	16	2	context	65536	20381	2902	17479	0	19266	157176	10865	1
corpus_set/text-large/large.txt	17	0	fold	65536	19277	3964	15313	0	19277	0	0	1
corpus_set/text-large/large.txt	17	0	order0	65536	18623	2966	15657	0	19277	0	0	1
corpus_set/text-large/large.txt	17	0	order1_tok	65536	19395	2966	16429	0	19277	0	0	1
corpus_set/text-large/large.txt	17	0	order1_byte	65536	29980	10	29970	0	19277	0	0	1
corpus_set/text-large/large.txt	17	0	context	65536	20385	2970	17415	0	19277	156084	10949	1
corpus_set/text-large/large.txt	17	1	context	65536	20385	2970	17415	0	19277	158383	11198	1
corpus_set/text-large/large.txt	17	2	context	65536	20385	2970	17415	0	19277	158347	11143	1
corpus_set/text-large/large.txt	18	0	fold	65536	19269	3969	15300	0	19269	0	0	1
corpus_set/text-large/large.txt	18	0	order0	65536	18615	2970	15645	0	19269	0	0	1
corpus_set/text-large/large.txt	18	0	order1_tok	65536	19363	2970	16393	0	19269	0	0	1
corpus_set/text-large/large.txt	18	0	order1_byte	65536	30042	10	30032	0	19269	0	0	1
corpus_set/text-large/large.txt	18	0	context	65536	20335	2974	17361	0	19269	156243	11008	1
corpus_set/text-large/large.txt	18	1	context	65536	20335	2974	17361	0	19269	157784	10972	1
corpus_set/text-large/large.txt	18	2	context	65536	20335	2974	17361	0	19269	160684	11544	1
corpus_set/text-large/large.txt	19	0	fold	65536	19955	4079	15876	0	19955	0	0	1
corpus_set/text-large/large.txt	19	0	order0	65536	19282	3058	16224	0	19955	0	0	1
corpus_set/text-large/large.txt	19	0	order1_tok	65536	19978	3058	16920	0	19955	0	0	1
corpus_set/text-large/large.txt	19	0	order1_byte	65536	29992	10	29982	0	19955	0	0	1
corpus_set/text-large/large.txt	19	0	context	65536	20840	3062	17778	0	19955	162665	10169	1
corpus_set/text-large/large.txt	19	1	context	65536	20840	3062	17778	0	19955	156491	10436	1
corpus_set/text-large/large.txt	19	2	context	65536	20840	3062	17778	0	19955	155961	11031	1
corpus_set/text-large/large.txt	20	0	fold	65209	20409	4689	15720	0	20409	0	0	1
corpus_set/text-large/large.txt	20	0	order0	65209	19638	3546	16092	0	20409	0	0	1
corpus_set/text-large/large.txt	20	0	order1_tok	65209	20353	3546	16807	0	20409	0	0	1
corpus_set/text-large/large.txt	20	0	order1_byte	65209	29927	10	29917	0	20409	0	0	1
corpus_set/text-large/large.txt	20	0	context	65209	21165	3550	17615	0	20409	177969	12620	1
corpus_set/text-large/large.txt	20	1	context	65209	21165	3550	17615	0	20409	179404	20394	1
corpus_set/text-large/large.txt	20	2	context	65209	21165	3550	17615	0	20409	174340	12586	1
corpus_set/tiny/one.bin	0	0	fold	1	275	274	1	0	275	0	0	1
corpus_set/tiny/one.bin	0	0	order0	1	20	14	6	0	275	0	0	1
corpus_set/tiny/one.bin	0	0	order1_tok	1	20	14	6	0	275	0	0	1
corpus_set/tiny/one.bin	0	0	order1_byte	1	16	10	6	0	275	0	0	1
corpus_set/tiny/one.bin	0	0	context	1	24	18	6	0	275	647	601	1
corpus_set/tiny/one.bin	0	1	context	1	24	18	6	0	275	595	599	1
corpus_set/tiny/one.bin	0	2	context	1	24	18	6	0	275	593	598	1
src/aahl.rs	0	0	fold	51700	18239	5394	12845	0	18239	0	0	1
src/aahl.rs	0	0	order0	51700	17321	4110	13211	0	18239	0	0	1
src/aahl.rs	0	0	order1_tok	51700	17599	4110	13489	0	18239	0	0	1
src/aahl.rs	0	0	order1_byte	51700	25757	10	25747	0	18239	0	0	1
src/aahl.rs	0	0	context	51700	17863	4114	13749	0	18239	142859	14944	1
src/aahl.rs	0	1	context	51700	17863	4114	13749	0	18239	143105	13892	1
src/aahl.rs	0	2	context	51700	17863	4114	13749	0	18239	141755	13277	1
src/ablation.rs	0	0	fold	13565	6542	2594	3948	0	6542	0	0	1
src/ablation.rs	0	0	order0	13565	6014	1870	4144	0	6542	0	0	1
src/ablation.rs	0	0	order1_tok	13565	6194	1870	4324	0	6542	0	0	1
src/ablation.rs	0	0	order1_byte	13565	7936	10	7926	0	6542	0	0	1
src/ablation.rs	0	0	context	13565	6253	1874	4379	0	6542	19717	4644	1
src/ablation.rs	0	1	context	13565	6253	1874	4379	0	6542	20267	5278	1
src/ablation.rs	0	2	context	13565	6253	1874	4379	0	6542	20062	5375	1
src/ansbench.rs	0	0	fold	18823	8041	3184	4857	0	8041	0	0	1
src/ansbench.rs	0	0	order0	18823	7428	2342	5086	0	8041	0	0	1
src/ansbench.rs	0	0	order1_tok	18823	7558	2342	5216	0	8041	0	0	1
src/ansbench.rs	0	0	order1_byte	18823	10083	10	10073	0	8041	0	0	1
src/ansbench.rs	0	0	context	18823	7637	2346	5291	0	8041	32319	6547	1
src/ansbench.rs	0	1	context	18823	7637	2346	5291	0	8041	33239	6685	1
src/ansbench.rs	0	2	context	18823	7637	2346	5291	0	8041	34623	7058	1
src/arith.rs	0	0	fold	48104	16774	5394	11380	0	16774	0	0	1
src/arith.rs	0	0	order0	48104	15851	4110	11741	0	16774	0	0	1
src/arith.rs	0	0	order1_tok	48104	16139	4110	12029	0	16774	0	0	1
src/arith.rs	0	0	order1_byte	48104	23946	10	23936	0	16774	0	0	1
src/arith.rs	0	0	context	48104	16383	4114	12269	0	16774	135847	15907	1
src/arith.rs	0	1	context	48104	16383	4114	12269	0	16774	136929	14557	1
src/arith.rs	0	2	context	48104	16383	4114	12269	0	16774	136898	17464	1
src/bench.rs	0	0	fold	24294	9496	4479	5017	0	9496	0	0	1
src/bench.rs	0	0	order0	24294	8668	3378	5290	0	9496	0	0	1
src/bench.rs	0	0	order1_tok	24294	8804	3378	5426	0	9496	0	0	1
src/bench.rs	0	0	order1_byte	24294	12259	10	12249	0	9496	0	0	1
src/bench.rs	0	0	context	24294	8862	3382	5480	0	9496	53703	10569	1
src/bench.rs	0	1	context	24294	8862	3382	5480	0	9496	54379	10380	1
src/bench.rs	0	2	context	24294	8862	3382	5480	0	9496	54006	9550	1
src/binning.rs	0	0	fold	4285	2717	1294	1423	0	2717	0	0	1
src/binning.rs	0	0	order0	4285	2373	830	1543	0	2717	0	0	1
src/binning.rs	0	0	order1_tok	4285	2468	830	1638	0	2717	0	0	1
src/binning.rs	0	0	order1_byte	4285	2809	10	2799	0	2717	0	0	1
src/binning.rs	0	0	context	4285	2494	834	1660	0	2717	4462	2199	1
src/binning.rs	0	1	context	4285	2494	834	1660	0	2717	4494	2113	1
src/binning.rs	0	2	context	4285	2494	834	1660	0	2717	4548	2081	1
src/context.rs	0	0	fold	12131	5385	2469	2916	0	5385	0	0	1
src/context.rs	0	0	order0	12131	4867	1770	3097	0	5385	0	0	1
src/context.rs	0	0	order1_tok	12131	4962	1770	3192	0	5385	0	0	1
src/context.rs	0	0	order1_byte	12131	6990	10	6980	0	5385	0	0	1
src/context.rs	0	0	context	12131	5000	1774	3226	0	5385	15905	4230	1
src/context.rs	0	1	context	12131	5000	1774	3226	0	5385	16510	4251	1
src/context.rs	0	2	context	12131	5000	1774	3226	0	5385	15817	4083	1
src/contextbench.rs	0	0	fold	11224	4957	2494	2463	0	4957	0	0	1
src/contextbench.rs	0	0	order0	11224	4427	1790	2637	0	4957	0	0	1
src/contextbench.rs	0	0	order1_tok	11224	4523	1790	2733	0	4957	0	0	1
src/contextbench.rs	0	0	order1_byte	11224	6242	10	6232	0	4957	0	0	1
src/contextbench.rs	0	0	context	11224	4559	1794	2765	0	4957	15506	4355	1
src/contextbench.rs	0	1	context	11224	4559	1794	2765	0	4957	14695	4181	1
src/contextbench.rs	0	2	context	11224	4559	1794	2765	0	4957	14650	4079	1
src/corpus.rs	0	0	fold	20434	9260	3944	5316	0	9260	0	0	1
src/corpus.rs	0	0	order0	20434	8516	2950	5566	0	9260	0	0	1
src/corpus.rs	0	0	order1_tok	20434	8699	2950	5749	0	9260	0	0	1
src/corpus.rs	0	0	order1_byte	20434	10973	10	10963	0	9260	0	0	1
src/corpus.rs	0	0	context	20434	8791	2954	5837	0	9260	39943	7357	1
src/corpus.rs	0	1	context	20434	8791	2954	5837	0	9260	40048	7224	1
src/corpus.rs	0	2	context	20434	8791	2954	5837	0	9260	39959	7331	1
src/dict.rs	0	0	fold	18127	8754	3419	5335	0	8754	0	0	1
src/dict.rs	0	0	order0	18127	8106	2530	5576	0	8754	0	0	1
src/dict.rs	0	0	order1_tok	18127	8295	2530	5765	0	8754	0	0	1
src/dict.rs	0	0	order1_byte	18127	10565	10	10555	0	8754	0	0	1
src/dict.rs	0	0	context	18127	8409	2534	5875	0	8754	34018	6709	1
src/dict.rs	0	1	context	18127	8409	2534	5875	0	8754	33818	6709	1
src/dict.rs	0	2	context	18127	8409	2534	5875	0	8754	35163	6742	1
src/dictbench.rs	0	0	fold	12784	6406	2944	3462	0	6406	0	0	1
src/dictbench.rs	0	0	order0	12784	5810	2150	3660	0	6406	0	0	1
